# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
41	ac8a3fca	937712060	48497	48513	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654015288	8654017098	-	7666	-	-	-
42	ac8a3fca	937712810	48514	48529	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654025516	8654027232	-	10228	-	-	-
43	ac8a3fca	937713560	48530	48545	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654031882	8654033634	-	6366	-	-	-
44	ac8a3fca	937714310	48546	48568	23	0	43	30824	0	0	113	0	0	0	801	1533412914	1533419995	1533420696	8654042674	8654040175	8654042675	140485	8293	7081	701	2670
45	ac8a3fca	937715060	48569	48591	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654049369	8654052212	-	9194	-	-	-
46	ac8a3fca	937715810	48592	48608	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654056930	8654058738	-	7561	-	-	-
47	ac8a3fca	937716560	48609	48625	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654067963	8654069716	-	11033	-	-	-
48	ac8a3fca	937717310	48626	48641	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654075820	8654077579	-	7857	-	-	-
49	ac8a3fca	937718060	48642	48657	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654082078	8654083835	-	6258	-	-	-
50	ac8a3fca	937718810	48658	48679	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654090461	8654092919	-	8383	-	-	-
51	ac8a3fca	937719560	48680	48702	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654098821	8654101334	-	8360	-	-	-
52	ac8a3fca	937720310	48703	48725	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654110086	8654112964	-	11265	-	-	-
53	ac8a3fca	937721060	48726	48748	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654118933	8654121496	-	8847	-	-	-
54	ac8a3fca	937721810	48749	48765	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654126073	8654127891	-	7140	-	-	-
55	ac8a3fca	937722560	48766	48781	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654133247	8654135010	-	7174	-	-	-
56	ac8a3fca	937723310	48782	48797	16	0	55	22287	0	0	89	0	0	0	813	1533513499	1533523492	1533523996	8654145410	8654143671	8654145411	103497	10424	9993	504	1909
57	ac8a3fca	937724060	48798	48813	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654151109	8654152835	-	7438	-	-	-
58	ac8a3fca	937724810	48814	48835	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654160422	8654162867	-	9313	-	-	-
59	ac8a3fca	937725560	48836	48858	23	0	58	30903	0	0	114	0	0	0	816	1533538630	1533548513	1533549168	8654171145	8654168640	8654171146	25021	8218	9883	655	2623
60	ac8a3fca	937726310	48859	48881	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654176478	8654178991	-	7838	-	-	-
61	ac8a3fca	937727060	48882	48904	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654183634	8654186496	-	7156	-	-	-
62	ac8a3fca	937727810	48905	48921	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654190891	8654192703	-	7257	-	-	-
63	ac8a3fca	937728560	48922	48937	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654199263	8654201029	-	8372	-	-	-
64	ac8a3fca	937729310	48938	48953	16	0	63	21848	0	0	89	0	0	0	821	1533580539	1533590570	1533591077	8654212465	8654210742	8654212466	42057	11479	10031	507	1886
65	ac8a3fca	937730060	48954	48975	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654218953	8654221425	-	8211	-	-	-
66	ac8a3fca	937730810	48976	48998	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654227262	8654229741	-	8309	-	-	-
67	ac8a3fca	937731560	48999	49020	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654235285	8654237759	-	8023	-	-	-
68	ac8a3fca	937732310	49021	49043	23	0	67	30861	0	0	112	0	0	0	825	1533614075	1533621560	1533622220	8654244214	8654241711	8654244215	30990	6426	7485	660	2645
69	ac8a3fca	937733060	49044	49066	23	0	68	30793	0	0	110	0	0	0	826	1533622446	1533629645	1533630444	8654252315	8654249811	8654252316	8085	8100	7199	799	2661
70	ac8a3fca	937733810	49067	49089	23	0	69	30912	0	0	110	0	0	0	827	1533630828	1533640138	1533640815	8654262791	8654260291	8654262792	10493	10480	9310	677	2644
71	ac8a3fca	937734560	49090	49112	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654269430	8654271964	-	9139	-	-	-
72	ac8a3fca	937735310	49113	49129	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654276967	8654278774	-	7537	-	-	-
73	ac8a3fca	937736060	49130	49145	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654283341	8654285093	-	6374	-	-	-
74	ac8a3fca	937736810	49146	49161	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654291850	8654293595	-	8509	-	-	-
