# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
67	2393f73a	749979850	44144	44165	22	0	67	30326	0	0	111	0	0	0	776	829921451	829931702	829933000	7950531946	7950529497	7950531947	16075	8268	10251	1298	2943
68	2393f73a	749980600	44166	44187	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950537888	7950540271	-	8391	-	-	-
69	2393f73a	749981350	44188	44209	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950546315	7950548746	-	8427	-	-	-
70	2393f73a	749982100	44210	44225	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950554136	7950555873	-	7821	-	-	-
71	2393f73a	749982850	44226	44241	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950562485	7950564202	-	8349	-	-	-
72	2393f73a	749983600	44242	44257	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950571185	7950572803	-	8700	-	-	-
73	2393f73a	749984350	44258	44279	22	0	73	29426	0	0	110	0	0	0	782	829971734	829981717	829982732	7950581893	7950579533	7950581894	50015	8348	9983	1015	2875
74	2393f73a	749985100	44280	44301	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950587375	7950590678	-	7842	-	-	-
75	2393f73a	749985850	44302	44323	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950594363	7950596755	-	6988	-	-	-
76	2393f73a	749986600	44324	44345	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950604167	7950606582	-	9804	-	-	-
77	2393f73a	749987350	44346	44367	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950611766	7950614201	-	7599	-	-	-
78	2393f73a	749988100	44368	44383	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950622961	7950624311	-	11195	-	-	-
79	2393f73a	749988850	44384	44399	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950637662	7950639356	-	14701	-	-	-
80	2393f73a	749989600	44400	44415	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950646774	7950648501	-	9112	-	-	-
81	2393f73a	749990350	44416	44431	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950654802	7950656495	-	8028	-	-	-
82	2393f73a	749991100	44432	44452	21	0	82	29232	0	0	110	0	0	0	791	830055546	830065264	830065920	7950665433	7950663084	7950665434	83547	8282	9718	656	2868
83	2393f73a	749991850	44453	44474	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950671729	7950674116	-	8645	-	-	-
84	2393f73a	749992600	44475	44496	22	0	84	30016	0	0	111	0	0	0	793	830072329	830081738	830082403	7950681954	7950679527	7950681955	16474	7798	9409	665	2915
85	2393f73a	749993350	44497	44518	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950688734	7950691185	-	9207	-	-	-
86	2393f73a	749994100	44519	44534	16	0	86	21842	0	0	88	0	0	0	795	830089065	830097089	830097889	7950696581	7950694846	7950696582	15351	6112	8024	800	2191
87	2393f73a	749994850	44535	44550	16	0	87	21011	0	0	86	0	0	0	796	830097461	830106778	830107319	7950706282	7950704602	7950706283	9689	9756	9317	541	2203
