# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
41	b6cbe30c	323542548	54773	54791	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681323186	12681325216	-	8177	-	-	-
42	b6cbe30c	323543298	54792	54810	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681332182	12681334223	-	8996	-	-	-
43	b6cbe30c	323544048	54811	54829	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681342225	12681344241	-	10043	-	-	-
44	b6cbe30c	323544798	54830	54848	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681349234	12681351274	-	7009	-	-	-
45	b6cbe30c	323545548	54849	54867	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681356945	12681358984	-	7711	-	-	-
46	b6cbe30c	323546298	54868	54886	19	0	46	25313	0	0	99	0	0	0	727	5560609518	5560618156	5560619134	12681368536	12681366506	12681368537	93094	9561	8638	978	2427
47	b6cbe30c	323547048	54887	54912	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681373979	12681376848	-	7473	-	-	-
48	b6cbe30c	323547798	54913	54931	19	0	48	25854	0	0	99	0	0	0	729	5560626290	5560633901	5560634449	12681384362	12681382286	12681384363	15745	8307	7611	548	2508
49	b6cbe30c	323548548	54932	54950	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681391628	12681393650	-	9342	-	-	-
50	b6cbe30c	323549298	54951	54969	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681398998	12681401011	-	7370	-	-	-
51	b6cbe30c	323550048	54970	54988	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681408161	12681410372	-	9163	-	-	-
52	b6cbe30c	323550798	54989	55007	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681417395	12681419433	-	9234	-	-	-
53	b6cbe30c	323551548	55008	55026	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681423589	12681425628	-	6194	-	-	-
54	b6cbe30c	323552298	55027	55045	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681432073	12681434135	-	8484	-	-	-
55	b6cbe30c	323553048	55046	55064	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681442770	12681444813	-	10697	-	-	-
56	b6cbe30c	323553798	55065	55083	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681449846	12681451922	-	7076	-	-	-
57	b6cbe30c	323554548	55084	55102	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681457594	12681459580	-	7748	-	-	-
58	b6cbe30c	323555298	55103	55121	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681467074	12681469131	-	9480	-	-	-
59	b6cbe30c	323556048	55122	55140	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681474444	12681476485	-	7370	-	-	-
60	b6cbe30c	323556798	55141	55159	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681483844	12681485864	-	9400	-	-	-
61	b6cbe30c	323557548	55160	55178	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681492147	12681494157	-	8303	-	-	-
62	b6cbe30c	323558298	55179	55197	19	0	62	25279	0	0	99	0	0	0	743	5560743633	5560751611	5560752451	12681502019	12681499996	12681502019	117710	7849	7978	840	2454
63	b6cbe30c	323559048	55198	55223	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681508401	12681511353	-	8405	-	-	-
64	b6cbe30c	323559798	55224	55242	19	0	64	26078	0	0	99	0	0	0	745	5560760398	5560768009	5560768534	12681518484	12681516382	12681518485	16398	7981	7611	525	2522
65	b6cbe30c	323560548	55243	55261	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681524533	12681526575	-	8151	-	-	-
66	b6cbe30c	323561298	55262	55280	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681532734	12681534789	-	8201	-	-	-
67	b6cbe30c	323562048	55281	55299	19	0	67	25284	0	0	98	0	0	0	748	5560785536	5560792674	5560793219	12681543101	12681541063	12681543102	24665	8329	7138	545	2474
68	b6cbe30c	323562798	55300	55318	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681549433	12681551496	-	8370	-	-	-
69	b6cbe30c	323563548	55319	55337	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681558464	12681560490	-	9031	-	-	-
70	b6cbe30c	323564298	55338	55356	19	0	70	25295	0	0	99	0	0	0	751	5560810677	5560820159	5560820790	12681570568	12681568536	12681570569	27485	10072	9482	631	2456
71	b6cbe30c	323565048	55357	55382	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681575559	12681578509	-	7023	-	-	-
72	b6cbe30c	323565798	55383	55401	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681583726	12681585807	-	8167	-	-	-
73	b6cbe30c	323566548	55402	55420	19	0	73	25270	0	0	97	0	0	0	754	5560835826	5560845109	5560845862	12681595653	12681593623	12681595654	24950	9897	9283	753	2591
74	b6cbe30c	323567298	55421	55439	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681600678	12681602709	-	7055	-	-	-
75	b6cbe30c	323568048	55440	55458	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681609533	12681611548	-	8855	-	-	-
76	b6cbe30c	323568798	55459	55477	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681618249	12681620901	-	8716	-	-	-
77	b6cbe30c	323569548	55478	55496	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681625100	12681627137	-	6851	-	-	-
78	b6cbe30c	323570298	55497	55515	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681634339	12681636528	-	9239	-	-	-
79	b6cbe30c	323571048	55516	55534	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681643075	12681645104	-	8736	-	-	-
80	b6cbe30c	323571798	55535	55553	19	0	80	25874	0	0	100	0	0	0	761	5560894491	5560902116	5560902622	12681652542	12681650464	12681652543	57007	7389	7625	506	2473
81	b6cbe30c	323572548	55554	55572	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681658714	12681660733	-	8250	-	-	-
82	b6cbe30c	323573298	55573	55591	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681668175	12681670206	-	9461	-	-	-
83	b6cbe30c	323574048	55592	55610	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681675604	12681677614	-	7429	-	-	-
84	b6cbe30c	323574798	55611	55636	26	0	84	35593	0	0	126	0	0	0	765	5560928015	5560936584	5560937281	12681687852	12681684977	12681687853	34468	9373	8569	697	3315
85	b6cbe30c	323575548	55637	55655	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681693330	12681695394	-	8353	-	-	-
86	b6cbe30c	323576298	55656	55674	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681700742	12681702756	-	7412	-	-	-
87	b6cbe30c	323577048	55675	55693	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681709888	12681711981	-	9146	-	-	-
88	b6cbe30c	323577798	55694	55712	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681719148	12681721194	-	9260	-	-	-
89	b6cbe30c	323578548	55713	55731	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681726436	12681728484	-	7288	-	-	-
90	b6cbe30c	323579298	55732	55750	19	0	90	25322	0	0	99	0	0	0	771	5560978309	5560985766	5560986292	12681736175	12681734141	12681736176	49182	7705	7457	526	2456
91	b6cbe30c	323580048	55751	55776	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681744769	12681747500	-	10628	-	-	-
92	b6cbe30c	323580798	55777	55795	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681750955	12681753063	-	6186	-	-	-
93	b6cbe30c	323581548	55796	55814	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681760062	12681762319	-	9107	-	-	-
94	b6cbe30c	323582298	55815	55833	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681768815	12681770850	-	8753	-	-	-
95	b6cbe30c	323583048	55834	55852	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681776187	12681778217	-	7372	-	-	-
96	b6cbe30c	323583798	55853	55871	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681784675	12681786712	-	8488	-	-	-
97	b6cbe30c	323584548	55872	55890	19	0	97	25193	0	0	97	0	0	0	778	5561036980	5561045630	5561046607	12681796047	12681794015	12681796048	59864	9340	8650	977	2464
98	b6cbe30c	323585298	55891	55916	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681801504	12681804417	-	7489	-	-	-
99	b6cbe30c	323586048	55917	55935	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681810009	12681812105	-	8505	-	-	-
100	b6cbe30c	323586798	55936	55954	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681819948	12681822027	-	9939	-	-	-
101	b6cbe30c	323587548	55955	55973	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681827024	12681829101	-	7076	-	-	-
102	b6cbe30c	323588298	55974	55992	19	0	102	25268	0	0	97	0	0	0	783	5561078887	5561086342	5561086869	12681836753	12681834720	12681836754	40712	7696	7455	527	2458
103	b6cbe30c	323589048	55993	56010	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681842874	12681844852	-	8154	-	-	-
104	b6cbe30c	323589798	56011	56036	26	0	104	35631	0	0	125	0	0	0	785	5561095668	5561103513	5561104513	12681854786	12681851904	12681854787	17171	9030	7845	1000	3320
105	b6cbe30c	323590548	56037	56055	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681860385	12681862425	-	8481	-	-	-
106	b6cbe30c	323591298	56056	56074	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681870267	12681872260	-	9882	-	-	-
107	b6cbe30c	323592048	56075	56093	19	0	107	25719	0	0	98	0	0	0	788	5561120791	5561128837	5561129635	12681879316	12681877209	12681879322	25324	6942	8046	798	2531
108	b6cbe30c	323592798	56094	56112	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681885576	12681887607	-	8367	-	-	-
109	b6cbe30c	323593548	56113	56131	19	0	109	25322	0	0	97	0	0	0	790	5561137561	5561146834	5561147569	12681897330	12681895303	12681897331	17997	9727	9273	735	2543
110	b6cbe30c	323594298	56132	56150	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681901411	12681903444	-	6108	-	-	-
111	b6cbe30c	323595048	56151	56176	26	0	111	35778	0	0	125	0	0	0	792	5561154326	5561161578	5561162256	12681912860	12681909955	12681912861	14744	8544	7252	678	3329
112	b6cbe30c	323595798	56177	56195	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681918180	12681920291	-	8225	-	-	-
113	b6cbe30c	323596548	56196	56214	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681927310	12681929393	-	9130	-	-	-
114	b6cbe30c	323597298	56215	56233	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681935591	12681937633	-	8281	-	-	-
115	b6cbe30c	323598048	56234	56252	19	0	115	25226	0	0	96	0	0	0	796	5561187843	5561196577	5561197585	12681946978	12681944947	12681946979	34999	9356	8734	1008	2448
116	b6cbe30c	323598798	56253	56271	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681952355	12681954386	-	7408	-	-	-
117	b6cbe30c	323599548	56272	56290	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681960659	12681962695	-	8304	-	-	-
118	b6cbe30c	323600298	56291	56309	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681969963	12681971992	-	9304	-	-	-
119	b6cbe30c	323601048	56310	56328	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681977334	12681979338	-	7371	-	-	-
120	b6cbe30c	323601798	56329	56354	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681986240	12681989167	-	8906	-	-	-
121	b6cbe30c	323602548	56355	56373	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12681995107	12681997158	-	8867	-	-	-
122	b6cbe30c	323603298	56374	56392	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682002538	12682004565	-	7431	-	-	-
123	b6cbe30c	323604048	56393	56411	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682011785	12682013828	-	9247	-	-	-
124	b6cbe30c	323604798	56412	56430	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682020429	12682022379	-	8644	-	-	-
125	b6cbe30c	323605548	56431	56449	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682027754	12682029800	-	7325	-	-	-
126	b6cbe30c	323606298	56450	56468	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682036015	12682038061	-	8261	-	-	-
127	b6cbe30c	323607048	56469	56487	19	0	127	25173	0	0	97	0	0	0	808	5561288422	5561297079	5561298072	12682047481	12682045449	12682047482	100502	9434	8657	993	2449
128	b6cbe30c	323607798	56488	56513	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682052915	12682055832	-	7466	-	-	-
129	b6cbe30c	323608548	56514	56532	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682061590	12682063658	-	8675	-	-	-
130	b6cbe30c	323609298	56533	56551	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682071380	12682073411	-	9790	-	-	-
131	b6cbe30c	323610048	56552	56570	19	0	131	25289	0	0	97	0	0	0	812	5561321949	5561329978	5561331612	12682081031	12682079001	12682081032	32899	7621	8029	1634	3100
132	b6cbe30c	323610798	56571	56588	18	0	132	24997	0	0	96	0	0	0	813	5561330325	5561338160	5561338973	12682088523	12682086524	12682088524	8182	7523	7835	813	2410
133	b6cbe30c	323611548	56589	56607	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682096469	12682098492	-	9945	-	-	-
134	b6cbe30c	323612298	56608	56626	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682102638	12682104671	-	6169	-	-	-
135	b6cbe30c	323613048	56627	56645	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682111018	12682113053	-	8380	-	-	-
136	b6cbe30c	323613798	56646	56664	19	0	136	25237	0	0	98	0	0	0	817	5561363862	5561373117	5561373933	12682123714	12682121704	12682123715	34957	10686	9255	816	2644
137	b6cbe30c	323614548	56665	56690	26	0	137	35569	0	0	125	0	0	0	818	5561372238	5561380414	5561381861	12682131789	12682128817	12682131790	7297	7113	8176	1447	3422
138	b6cbe30c	323615298	56691	56709	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682136642	12682138745	-	7825	-	-	-
139	b6cbe30c	323616048	56710	56728	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682146042	12682148078	-	9400	-	-	-
140	b6cbe30c	323616798	56729	56747	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682153484	12682155471	-	7442	-	-	-
141	b6cbe30c	323617548	56748	56766	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682161645	12682163661	-	8161	-	-	-
