# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
61	f5586978	226234300	2131	2152	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968373888	11968376278	-	8350	-	-	-
62	f5586978	226235050	2153	2168	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968385240	11968386925	-	11352	-	-	-
63	f5586978	226235800	2169	2190	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968393716	11968396099	-	8476	-	-	-
64	f5586978	226236550	2191	2212	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968399750	11968402149	-	6034	-	-	-
65	f5586978	226237300	2213	2228	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968410248	11968411985	-	10498	-	-	-
66	f5586978	226238050	2229	2250	22	0	66	29429	0	0	109	0	0	0	1104	4847683024	4847692811	4847693417	11968420952	11968418564	11968420953	53008	8316	9787	606	2827
67	f5586978	226238800	2251	2272	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968426807	11968429221	-	8243	-	-	-
68	f5586978	226239550	2273	2288	16	0	68	21904	0	0	88	0	0	0	1106	4847699753	4847709483	4847709950	11968437030	11968435259	11968437037	16672	8452	9730	467	2239
69	f5586978	226240300	2289	2310	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968443859	11968446240	-	8600	-	-	-
70	f5586978	226241050	2311	2326	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968451261	11968452993	-	7402	-	-	-
71	f5586978	226241800	2327	2348	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968460701	11968463083	-	9440	-	-	-
72	f5586978	226242550	2349	2370	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968468260	11968470684	-	7559	-	-	-
73	f5586978	226243300	2371	2386	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968476662	11968478397	-	8402	-	-	-
74	f5586978	226244050	2387	2408	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968485854	11968488247	-	9192	-	-	-
75	f5586978	226244800	2409	2424	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968494111	11968495843	-	8257	-	-	-
76	f5586978	226245550	2425	2446	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968502292	11968504654	-	8181	-	-	-
77	f5586978	226246300	2447	2468	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968510847	11968513213	-	8555	-	-	-
78	f5586978	226247050	2469	2484	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968519063	11968520776	-	8216	-	-	-
79	f5586978	226247800	2485	2506	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968527123	11968529512	-	8060	-	-	-
80	f5586978	226248550	2507	2528	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968536378	11968538777	-	9255	-	-	-
81	f5586978	226249300	2529	2544	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968544190	11968545873	-	7812	-	-	-
82	f5586978	226250050	2545	2566	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968552134	11968554513	-	7944	-	-	-
83	f5586978	226250800	2567	2582	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968558591	11968560316	-	6457	-	-	-
84	f5586978	226251550	2583	2604	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968568861	11968571117	-	10270	-	-	-
85	f5586978	226252300	2605	2626	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968577940	11968580374	-	9079	-	-	-
86	f5586978	226253050	2627	2642	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968586243	11968587972	-	8303	-	-	-
87	f5586978	226253800	2643	2664	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968594080	11968596472	-	7837	-	-	-
88	f5586978	226254550	2665	2680	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968602821	11968604544	-	8741	-	-	-
89	f5586978	226255300	2681	2702	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968611775	11968614126	-	8954	-	-	-
90	f5586978	226256050	2703	2724	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968619703	11968622085	-	7928	-	-	-
91	f5586978	226256800	2725	2740	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968627962	11968629673	-	8259	-	-	-
92	f5586978	226257550	2741	2761	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968636481	11968638834	-	8519	-	-	-
93	f5586978	226258300	2762	2783	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968644751	11968647147	-	8270	-	-	-
94	f5586978	226259050	2784	2799	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968652795	11968654556	-	8044	-	-	-
95	f5586978	226259800	2800	2820	21	0	95	29174	0	0	109	0	0	0	1133	4847926056	4847934236	4847935122	11968662550	11968660043	11968662551	224753	7248	8180	886	3000
96	f5586978	226260550	2821	2842	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968669418	11968671832	-	9375	-	-	-
97	f5586978	226261300	2843	2858	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968676788	11968679097	-	7370	-	-	-
98	f5586978	226262050	2859	2880	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968684697	11968687090	-	7909	-	-	-
99	f5586978	226262800	2881	2902	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968692585	11968694995	-	7888	-	-	-
100	f5586978	226263550	2903	2918	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968700944	11968702651	-	8359	-	-	-
101	f5586978	226264300	2919	2940	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968711958	11968714285	-	11014	-	-	-
102	f5586978	226265050	2941	2956	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968720226	11968721951	-	8268	-	-	-
103	f5586978	226265800	2957	2978	22	0	103	29468	0	0	109	0	0	0	1141	4847993120	4848002531	4848003122	11968730658	11968728287	11968730659	68295	8061	9411	591	2813
104	f5586978	226266550	2979	3000	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968737515	11968739914	-	9228	-	-	-
105	f5586978	226267300	3001	3016	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968745031	11968746759	-	7516	-	-	-
106	f5586978	226268050	3017	3037	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968753520	11968755461	-	8489	-	-	-
107	f5586978	226268800	3038	3059	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968762724	11968765096	-	9204	-	-	-
108	f5586978	226269550	3060	3075	16	0	108	21706	0	0	87	0	0	0	1146	4848035029	4848044240	4848044735	11968771716	11968770009	11968771717	41709	7285	9211	495	2162
109	f5586978	226270300	3076	3097	22	0	109	29476	0	0	109	0	0	0	1147	4848043400	4848051606	4848052516	11968780154	11968777667	11968780160	7366	7658	8206	910	3239
110	f5586978	226271050	3098	3119	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968787413	11968789831	-	9746	-	-	-
