# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
59	e14a9e8b	2139616265	36254	36274	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12450986731	12450989051	-	9917	-	-	-
60	e14a9e8b	2139617015	36275	36296	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12450992868	12450995310	-	6137	-	-	-
61	e14a9e8b	2139617765	36297	36312	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451001996	12451003686	-	9128	-	-	-
62	e14a9e8b	2139618515	36313	36334	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451012231	12451014613	-	10235	-	-	-
63	e14a9e8b	2139619265	36335	36357	23	0	63	30772	0	0	112	0	0	0	258	5330269861	5330277601	5330279331	12451021090	12451018588	12451021091	41836	6357	7740	1730	2899
64	e14a9e8b	2139620015	36358	36373	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451026727	12451028426	-	8139	-	-	-
65	e14a9e8b	2139620765	36374	36395	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451034886	12451037283	-	8159	-	-	-
66	e14a9e8b	2139621515	36396	36411	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451043553	12451044873	-	8667	-	-	-
67	e14a9e8b	2139622265	36412	36433	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451051552	12451053929	-	7999	-	-	-
68	e14a9e8b	2139623015	36434	36455	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451062199	12451064626	-	10647	-	-	-
69	e14a9e8b	2139623765	36456	36471	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451069318	12451071004	-	7119	-	-	-
70	e14a9e8b	2139624515	36472	36493	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451078058	12451080464	-	8740	-	-	-
71	e14a9e8b	2139625265	36494	36508	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451086160	12451088549	-	8102	-	-	-
72	e14a9e8b	2139626015	36509	36530	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451094141	12451096525	-	7981	-	-	-
73	e14a9e8b	2139626765	36531	36552	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451103703	12451106125	-	9562	-	-	-
74	e14a9e8b	2139627515	36553	36568	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451110176	12451111874	-	6473	-	-	-
75	e14a9e8b	2139628265	36569	36590	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451119483	12451121854	-	9307	-	-	-
76	e14a9e8b	2139629015	36591	36612	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451128421	12451130873	-	8938	-	-	-
77	e14a9e8b	2139629765	36613	36628	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451137446	12451139101	-	9025	-	-	-
78	e14a9e8b	2139630515	36629	36650	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451144527	12451146923	-	7081	-	-	-
79	e14a9e8b	2139631265	36651	36666	16	0	79	21060	0	0	86	0	0	0	274	5330403966	5330412022	5330412863	12451154728	12451153051	12451154729	134421	8524	8056	841	2116
80	e14a9e8b	2139632015	36667	36688	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451163325	12451165144	-	10274	-	-	-
81	e14a9e8b	2139632765	36689	36710	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451169829	12451172276	-	6504	-	-	-
82	e14a9e8b	2139633515	36711	36726	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451178234	12451180302	-	8405	-	-	-
83	e14a9e8b	2139634265	36727	36748	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451186020	12451188324	-	7786	-	-	-
84	e14a9e8b	2139635015	36749	36770	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451193999	12451196438	-	7979	-	-	-
85	e14a9e8b	2139635765	36771	36786	16	0	85	21082	0	0	86	0	0	0	280	5330454262	5330462127	5330462982	12451204841	12451203161	12451204842	50105	9162	7865	855	2124
86	e14a9e8b	2139636515	36787	36807	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451213096	12451215457	-	9935	-	-	-
87	e14a9e8b	2139637265	36808	36829	22	0	87	30221	0	0	111	0	0	0	282	5330471025	5330479133	5330480565	12451222599	12451220139	12451222624	17006	7043	8108	1432	2900
88	e14a9e8b	2139638015	36830	36845	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451227910	12451229597	-	7771	-	-	-
89	e14a9e8b	2139638765	36846	36867	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451238199	12451240598	-	10289	-	-	-
90	e14a9e8b	2139639515	36868	36883	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451244403	12451246082	-	6204	-	-	-
91	e14a9e8b	2139640265	36884	36905	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451253333	12451255735	-	8930	-	-	-
92	e14a9e8b	2139641015	36906	36927	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451263140	12451265661	-	9807	-	-	-
93	e14a9e8b	2139641765	36928	36943	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451270355	12451272052	-	7215	-	-	-
94	e14a9e8b	2139642515	36944	36965	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451278569	12451280981	-	8214	-	-	-
95	e14a9e8b	2139643265	36966	36981	16	0	95	21132	0	0	86	0	0	0	290	5330538070	5330546244	5330547027	12451289027	12451287239	12451289028	67111	8670	8174	783	2193
96	e14a9e8b	2139644015	36982	37003	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451295734	12451298354	-	8495	-	-	-
